Date,Hour,Temperature,Humidity,Wind speed,Rainfall,Snowfall,Seasons,Holiday,Functioning Day,Rental Count,Normal Humidity,Temperature Category,Good Weather
2018-03-16,5,5.2,60,2.0,0.0,0.0,Spring,0,True,16,1,Chilly,0
2018-03-16,6,4.4,61,1.7,0.0,0.0,Spring,0,True,185,0,Chilly,0
2018-03-16,7,3.7,59,2.9,0.0,0.0,Spring,0,True,1042,1,Chilly,0
2018-03-16,8,3.8,56,2.4,0.0,0.0,Spring,0,True,1122,1,Chilly,0
2018-03-16,9,5.2,51,1.7,0.0,0.0,Spring,0,True,745,1,Chilly,0
2018-03-16,10,6.7,46,2.2,0.0,0.0,Spring,0,True,400,1,Chilly,0
2018-03-16,11,8.2,45,2.4,0.0,0.0,Spring,0,True,746,1,Chilly,0
2018-03-16,12,9.4,40,2.6,0.0,0.0,Spring,0,True,1038,1,Chilly,0
2018-03-16,13,10.4,38,2.4,0.0,0.0,Spring,0,True,170,0,Chilly,0
2018-03-16,14,11.0,36,1.8,0.0,0.0,Spring,0,True,478,0,Chilly,0
2018-03-16,15,11.9,32,1.9,0.0,0.0,Spring,0,True,651,0,Chilly,0
2018-03-16,16,11.6,31,1.4,0.0,0.0,Spring,0,True,1385,0,Chilly,0
2018-03-16,17,11.2,30,1.5,0.0,0.0,Spring,0,True,831,0,Chilly,0
2018-03-16,18,10.0,33,1.2,0.0,0.0,Spring,0,True,2145,0,Chilly,0
2018-03-16,19,8.1,36,1.2,0.0,0.0,Spring,0,True,163,0,Chilly,0
2018-03-16,20,6.7,41,1.0,0.0,0.0,Spring,0,True,788,1,Chilly,0
2018-03-16,21,5.8,43,1.8,0.0,0.0,Spring,0,True,676,1,Chilly,0
2018-03-16,22,4.9,46,0.8,0.0,0.0,Spring,0,True,1019,1,Chilly,0
2018-03-16,23,4.2,47,1.3,0.0,0.0,Spring,0,True,116,1,Chilly,0
2018-03-17,0,3.7,48,1.6,0.0,0.0,Spring,0,True,218,1,Chilly,0
2018-03-17,1,3.0,52,0.7,0.0,0.0,Spring,0,True,483,1,Chilly,0
2018-03-17,2,2.3,56,0.6,0.0,0.0,Spring,0,True,182,1,Chilly,0
2018-03-17,3,1.8,59,0.7,0.0,0.0,Spring,0,True,99,1,Chilly,0
2018-03-17,4,,61,0.7,0.0,0.0,Spring,0,True,61,0,,0
2018-03-17,5,1.0,62,0.9,0.0,0.0,Spring,0,True,67,0,Chilly,0
2018-03-17,6,0.8,63,1.0,0.0,0.0,Spring,0,True,170,0,Chilly,0
2018-03-17,7,0.5,64,0.8,0.0,0.0,Spring,0,True,116,0,Chilly,0
2018-03-17,8,1.3,57,1.0,0.0,0.0,Spring,0,True,380,1,Chilly,0
2018-03-17,9,3.4,49,1.6,0.0,0.0,Spring,0,True,57,1,Chilly,0
2018-03-17,10,6.0,43,1.0,0.0,0.0,Spring,0,True,1051,1,Chilly,0
2018-03-17,11,8.0,39,1.2,0.0,0.0,Spring,0,True,285,0,Chilly,0
2018-03-17,12,10.0,38,1.5,0.0,0.0,Spring,0,True,814,0,Chilly,0
2018-03-17,13,10.9,32,1.2,0.0,0.0,Spring,0,True,1177,0,Chilly,0
2018-03-17,14,12.1,29,2.3,0.0,0.0,Spring,0,True,1947,0,Chilly,0
2018-03-17,15,13.2,23,2.8,0.0,0.0,Spring,0,True,1534,0,Chilly,0
2018-03-17,16,13.7,28,2.1,0.0,0.0,Spring,0,True,2317,0,Chilly,0
2018-03-17,17,12.1,34,2.5,0.0,0.0,Spring,0,True,891,0,Chilly,0
2018-03-17,18,10.6,42,2.8,0.0,0.0,Spring,0,True,908,1,Chilly,0
2018-03-17,19,8.8,49,3.2,0.0,0.0,Spring,0,True,407,1,Chilly,0
2018-03-17,20,7.9,54,2.3,0.0,0.0,Spring,0,True,568,1,Chilly,0
2018-03-17,21,7.4,54,2.0,0.0,0.0,Spring,0,True,843,1,Chilly,0
2018-03-17,22,7.0,55,2.7,0.0,0.0,Spring,0,True,523,1,Chilly,0
2018-03-17,23,6.4,59,1.1,0.0,0.0,Spring,0,True,291,1,Chilly,0
2018-03-18,0,5.9,56,1.1,0.0,0.0,Spring,0,True,390,1,Chilly,0
2018-03-18,1,5.7,55,1.4,0.0,0.0,Spring,0,True,377,1,Chilly,0
2018-03-18,2,5.5,56,1.2,0.0,0.0,Spring,0,True,218,1,Chilly,0
2018-03-18,3,5.5,57,1.1,0.0,0.0,Spring,0,True,147,1,Chilly,0
2018-03-18,4,5.6,55,0.4,0.0,0.0,Spring,0,True,83,1,Chilly,0
2018-03-18,5,5.6,55,1.2,0.0,0.0,Spring,0,True,43,1,Chilly,0
2018-03-18,6,5.7,54,1.7,0.0,0.0,Spring,0,True,100,1,Chilly,0
2018-03-18,7,5.5,58,1.0,0.0,0.0,Spring,0,True,96,1,Chilly,0
2018-03-18,8,5.9,58,1.8,0.0,0.0,Spring,0,True,292,1,Chilly,0
2018-03-18,9,6.3,53,0.5,0.0,0.0,Spring,0,True,296,1,Chilly,0
2018-03-18,10,7.2,53,1.6,0.0,0.0,Spring,0,True,657,1,Chilly,0
2018-03-18,11,8.5,49,0.7,0.0,0.0,Spring,0,True,624,1,Chilly,0
2018-03-18,12,9.8,46,1.2,0.0,0.0,Spring,0,True,791,1,Chilly,0
2018-03-18,13,10.6,43,1.3,0.0,0.0,Spring,0,True,799,1,Chilly,0
2018-03-18,14,11.0,41,1.1,0.0,0.0,Spring,0,True,950,1,Chilly,0
2018-03-18,15,12.0,37,0.8,0.0,0.0,Spring,0,True,752,0,Chilly,0
2018-03-18,16,12.3,30,1.6,0.0,0.0,Spring,0,True,974,0,Chilly,0
2018-03-18,17,11.1,42,2.2,0.0,0.0,Spring,0,True,800,1,Chilly,0
2018-03-18,18,10.4,47,0.4,0.0,0.0,Spring,0,True,423,1,Chilly,0
2018-03-18,19,10.0,53,1.7,0.0,0.0,Spring,0,True,98,1,Chilly,0
2018-03-18,20,9.2,66,1.1,0.0,0.0,Spring,0,True,61,0,Chilly,0
2018-03-18,21,8.8,72,0.9,0.0,0.0,Spring,0,True,30,0,Chilly,0
2018-03-18,22,8.1,76,0.8,0.0,0.0,Spring,0,True,113,0,Chilly,0
2018-03-18,23,7.4,80,1.3,0.0,0.0,Spring,0,True,105,0,Chilly,0
2018-03-19,0,7.0,81,1.1,0.5,0.0,Spring,0,True,71,0,Chilly,0
2018-03-19,1,6.7,84,0.8,0.0,0.0,Spring,0,True,37,0,Chilly,0
2018-03-19,2,6.6,86,0.6,0.0,0.0,Spring,0,True,29,0,Chilly,0
2018-03-19,3,6.5,88,0.9,0.3,0.0,Spring,0,True,11,0,Chilly,0
2018-03-19,4,6.3,90,1.0,0.0,0.0,Spring,0,True,9,0,Chilly,0
2018-03-19,5,6.2,89,1.5,0.0,0.0,Spring,0,True,42,0,Chilly,0
2018-03-19,6,6.5,88,1.2,0.2,0.0,Spring,0,True,10,0,Chilly,0
2018-03-19,7,6.5,88,1.4,0.0,0.0,Spring,0,True,598,0,Chilly,0
2018-03-19,8,7.3,84,2.2,0.0,0.0,Spring,0,True,457,0,Chilly,0
2018-03-19,9,8.2,81,2.7,0.5,0.0,Spring,0,True,598,0,Chilly,0
2018-03-19,10,9.1,77,2.7,0.0,0.0,Spring,0,True,147,0,Chilly,0
2018-03-19,11,10.2,65,3.3,0.0,0.0,Spring,0,True,635,0,Chilly,0
2018-03-19,12,10.2,58,3.5,0.0,0.0,Spring,0,True,626,1,Chilly,0
2018-03-19,13,10.1,61,3.7,0.0,0.0,Spring,0,True,113,0,Chilly,0
2018-03-19,14,10.1,59,3.3,0.0,0.0,Spring,0,True,395,1,Chilly,0
2018-03-19,15,9.8,57,3.0,0.0,0.0,Spring,0,True,120,1,Chilly,0
2018-03-19,16,8.9,63,3.0,0.0,0.0,Spring,0,True,359,0,Chilly,0
2018-03-19,17,8.5,59,2.7,0.0,0.0,Spring,0,True,882,1,Chilly,0
2018-03-19,18,8.6,55,2.4,0.0,0.0,Spring,0,True,996,1,Chilly,0
2018-03-19,19,8.4,51,3.3,0.0,0.0,Spring,0,True,904,1,Chilly,0
2018-03-19,20,8.3,47,3.1,0.0,0.0,Spring,0,True,64,1,Chilly,0
2018-03-19,21,8.0,47,3.3,0.0,0.0,Spring,0,True,1015,1,Chilly,0
2018-03-19,22,7.6,48,3.1,0.0,0.0,Spring,0,True,731,1,Chilly,0
2018-03-19,23,6.9,44,3.3,0.0,0.0,Spring,0,True,232,1,Chilly,0
2018-03-20,0,6.3,42,3.3,0.0,0.0,Spring,0,True,300,1,Chilly,0
2018-03-20,1,5.5,42,3.1,0.0,0.0,Spring,0,True,122,1,Chilly,0
2018-03-20,2,5.1,44,3.4,0.0,0.0,Spring,0,True,162,1,Chilly,0
2018-03-20,3,4.7,44,3.8,0.0,0.0,Spring,0,True,61,1,Chilly,0
2018-03-20,4,4.4,44,3.1,0.0,0.0,Spring,0,True,67,1,Chilly,0
2018-03-20,5,4.1,42,3.1,0.0,0.0,Spring,0,True,89,1,Chilly,0
2018-03-20,6,3.9,43,3.4,0.0,0.0,Spring,0,True,113,1,Chilly,0
2018-03-20,7,3.8,44,4.1,0.0,0.0,Spring,0,True,734,1,Chilly,0
2018-03-20,8,4.3,43,4.2,0.0,0.0,Spring,0,True,1683,1,Chilly,0
2018-03-20,9,5.7,38,3.9,0.0,0.0,Spring,0,True,563,0,Chilly,0
2018-03-20,10,7.4,35,3.5,0.0,0.0,Spring,0,True,192,0,Chilly,0
2018-03-20,11,8.4,34,3.6,0.0,0.0,Spring,0,True,68,0,Chilly,0
2018-03-20,12,9.0,33,3.1,0.0,0.0,Spring,0,True,747,0,Chilly,0
2018-03-20,13,8.0,37,3.4,0.0,0.0,Spring,0,True,614,0,Chilly,0
2018-03-20,14,7.3,38,3.4,0.0,0.0,Spring,0,True,718,0,Chilly,0
2018-03-20,15,6.5,39,3.3,0.0,0.0,Spring,0,True,584,0,Chilly,0
2018-03-20,16,5.6,42,4.2,0.0,0.0,Spring,0,True,924,1,Chilly,0
2018-03-20,17,4.9,43,4.3,0.0,0.0,Spring,0,True,308,1,Chilly,0
2018-03-20,18,4.1,43,3.5,0.0,0.0,Spring,0,True,1342,1,Chilly,0
2018-03-20,19,3.2,45,3.7,0.0,0.0,Spring,0,True,573,1,Chilly,0
2018-03-20,20,2.7,45,3.3,0.0,0.0,Spring,0,True,529,1,Chilly,0
2018-03-20,21,2.3,40,3.3,0.0,0.0,Spring,0,True,666,1,Chilly,0
2018-03-20,22,2.0,37,2.7,0.0,0.0,Spring,0,True,522,0,Chilly,0
2018-03-20,23,1.8,37,2.3,0.0,0.0,Spring,0,True,320,0,Chilly,0
2018-03-21,0,1.6,39,2.3,0.0,0.0,Spring,0,True,37,0,Chilly,0
2018-03-21,1,1.5,40,2.8,0.0,0.0,Spring,0,True,153,1,Chilly,0
2018-03-21,2,1.4,40,2.9,0.0,0.0,Spring,0,True,163,1,Chilly,0
2018-03-21,3,1.3,40,2.1,0.0,0.0,Spring,0,True,87,1,Chilly,0
2018-03-21,4,1.3,39,2.3,0.0,0.0,Spring,0,True,83,0,Chilly,0
2018-03-21,5,1.3,40,2.3,0.0,0.0,Spring,0,True,16,1,Chilly,0
2018-03-21,6,1.4,42,1.7,0.0,0.0,Spring,0,True,163,1,Chilly,0
2018-03-21,7,1.4,43,1.5,0.0,0.0,Spring,0,True,876,1,Chilly,0
2018-03-21,8,1.6,42,1.8,0.0,0.0,Spring,0,True,1221,1,Chilly,0
2018-03-21,9,2.5,40,1.9,0.0,0.0,Spring,0,True,8,1,Chilly,0
2018-03-21,10,3.6,37,1.3,0.0,0.0,Spring,0,True,91,0,Chilly,0
2018-03-21,11,4.8,35,2.1,0.0,0.0,Spring,0,True,312,0,Chilly,0
2018-03-21,12,4.8,51,2.2,0.0,0.0,Spring,0,True,359,1,Chilly,0
2018-03-21,13,4.0,64,2.0,0.0,0.0,Spring,0,True,122,0,Chilly,0
2018-03-21,14,1.9,89,1.5,0.0,0.0,Spring,0,True,103,0,Chilly,0
2018-03-21,15,2.2,85,1.3,0.5,0.0,Spring,0,True,271,0,Chilly,0
2018-03-21,16,2.4,79,1.9,0.0,0.0,Spring,0,True,305,0,Chilly,0
2018-03-21,17,2.5,78,2.0,0.0,0.0,Spring,0,True,167,0,Chilly,0
2018-03-21,18,2.0,77,1.3,0.0,0.0,Spring,0,True,714,0,Chilly,0
2018-03-21,19,2.0,81,0.7,0.0,0.0,Spring,0,True,107,0,Chilly,0
2018-03-21,20,1.7,85,1.3,0.0,0.0,Spring,0,True,195,0,Chilly,0
2018-03-21,21,1.2,92,0.7,0.5,0.0,Spring,0,True,243,0,Chilly,0
2018-03-21,22,1.2,87,0.9,0.0,0.0,Spring,0,True,327,0,Chilly,0
2018-03-21,23,1.5,86,1.2,0.0,0.0,Spring,0,True,362,0,Chilly,0
2018-03-22,0,1.6,86,1.7,0.0,0.0,Spring,0,True,186,0,Chilly,0
2018-03-22,1,1.6,85,2.0,0.0,0.0,Spring,0,True,421,0,Chilly,0
2018-03-22,2,1.5,86,2.5,0.0,0.0,Spring,0,True,114,0,Chilly,0
2018-03-22,3,1.3,87,1.7,0.0,0.0,Spring,0,True,101,0,Chilly,0
2018-03-22,4,1.3,87,2.2,0.0,0.0,Spring,0,True,67,0,Chilly,0
2018-03-22,5,1.1,88,0.9,0.0,0.0,Spring,0,True,105,0,Chilly,0
2018-03-22,6,0.8,88,1.0,0.0,0.0,Spring,0,True,244,0,Chilly,0
2018-03-22,7,0.6,85,1.5,0.0,0.0,Spring,0,True,848,0,Chilly,0
2018-03-22,8,1.1,79,1.7,0.0,0.0,Spring,0,True,786,0,Chilly,0
2018-03-22,9,2.5,67,1.3,0.0,0.0,Spring,0,True,799,0,Chilly,0
2018-03-22,10,4.9,56,1.9,0.0,0.0,Spring,0,True,114,1,Chilly,0
2018-03-22,11,6.9,46,2.1,0.0,0.0,Spring,0,True,873,1,Chilly,0
2018-03-22,12,8.3,36,2.5,0.0,0.0,Spring,0,True,518,0,Chilly,0
2018-03-22,13,9.9,29,3.2,0.0,0.0,Spring,0,True,530,0,Chilly,0
2018-03-22,14,11.4,30,3.1,0.0,0.0,Spring,0,True,737,0,Chilly,0
2018-03-22,15,10.7,34,4.5,0.0,0.0,Spring,0,True,1159,0,Chilly,0
2018-03-22,16,10.3,34,3.8,0.0,0.0,Spring,0,True,750,0,Chilly,0
2018-03-22,17,9.6,38,3.2,0.0,0.0,Spring,0,True,1245,0,Chilly,0
2018-03-22,18,7.9,46,3.1,0.0,0.0,Spring,0,True,1029,1,Chilly,0
2018-03-22,19,6.2,54,1.8,0.0,0.0,Spring,0,True,931,1,Chilly,0
2018-03-22,20,5.1,56,2.0,0.0,0.0,Spring,0,True,569,1,Chilly,0
2018-03-22,21,4.5,62,2.0,0.0,0.0,Spring,0,True,392,0,Chilly,0
2018-03-22,22,3.9,66,2.7,0.0,0.0,Spring,0,True,847,0,Chilly,0
2018-03-22,23,3.4,69,1.1,0.0,0.0,Spring,0,True,599,0,Chilly,0
2018-03-23,0,2.9,72,1.3,0.0,0.0,Spring,0,True,444,0,Chilly,0
2018-03-23,1,2.5,75,1.5,0.0,0.0,Spring,0,True,199,0,Chilly,0
2018-03-23,2,2.2,80,1.4,0.0,0.0,Spring,0,True,317,0,Chilly,0
2018-03-23,3,1.9,81,1.1,0.0,0.0,Spring,0,True,168,0,Chilly,0
2018-03-23,4,2.0,80,0.8,0.0,0.0,Spring,0,True,21,0,Chilly,0
2018-03-23,5,2.2,79,0.8,0.0,0.0,Spring,0,True,105,0,Chilly,0
2018-03-23,6,2.3,80,0.7,0.0,0.0,Spring,0,True,81,0,Chilly,0
2018-03-23,7,2.5,79,1.4,0.0,0.0,Spring,0,True,487,0,Chilly,0
2018-03-23,8,2.6,77,1.3,0.0,0.0,Spring,0,True,1769,0,Chilly,0
2018-03-23,9,3.3,72,1.4,0.0,0.0,Spring,0,True,235,0,Chilly,0
2018-03-23,10,5.4,64,1.6,0.0,0.0,Spring,0,True,208,0,Chilly,0
2018-03-23,11,7.1,50,1.7,0.0,0.0,Spring,0,True,360,1,Chilly,0
2018-03-23,12,9.3,37,2.3,0.0,0.0,Spring,0,True,907,0,Chilly,0
2018-03-23,13,10.9,36,2.1,0.0,0.0,Spring,0,True,414,0,Chilly,0
2018-03-23,14,12.4,33,2.9,0.0,0.0,Spring,0,True,910,0,Chilly,0
2018-03-23,15,12.1,30,3.0,0.0,0.0,Spring,0,True,1233,0,Chilly,0
2018-03-23,16,12.2,24,2.8,0.0,0.0,Spring,0,True,1388,0,Chilly,0
2018-03-23,17,11.2,27,3.5,0.0,0.0,Spring,0,True,1499,0,Chilly,0
2018-03-23,18,9.7,36,3.6,0.0,0.0,Spring,0,True,2234,0,Chilly,0
2018-03-23,19,8.3,48,3.0,0.0,0.0,Spring,0,True,201,1,Chilly,0
2018-03-23,20,6.7,48,2.6,0.0,0.0,Spring,0,True,628,1,Chilly,0
2018-03-23,21,5.8,60,2.2,0.0,0.0,Spring,0,True,628,1,Chilly,0
2018-03-23,22,5.3,63,1.8,0.0,0.0,Spring,0,True,786,0,Chilly,0
2018-03-23,23,5.0,42,1.7,0.0,0.0,Spring,0,True,158,1,Chilly,0
2018-03-24,0,4.7,46,1.7,0.0,0.0,Spring,0,True,234,1,Chilly,0
2018-03-24,1,4.7,51,1.1,0.0,0.0,Spring,0,True,586,1,Chilly,0
2018-03-24,2,5.0,50,1.7,0.0,0.0,Spring,0,True,474,1,Chilly,0
2018-03-24,3,5.0,51,0.8,0.0,0.0,Spring,0,True,151,1,Chilly,0
2018-03-24,4,5.1,54,1.2,0.0,0.0,Spring,0,True,164,1,Chilly,0
2018-03-24,5,4.7,54,1.3,0.0,0.0,Spring,0,True,40,1,Chilly,0
2018-03-24,6,4.2,50,0.6,0.0,0.0,Spring,0,True,105,1,Chilly,0
2018-03-24,7,4.0,54,0.9,0.0,0.0,Spring,0,True,385,1,Chilly,0
2018-03-24,8,4.5,49,0.4,0.0,0.0,Spring,0,True,317,1,Chilly,0
2018-03-24,9,6.5,40,2.5,0.0,0.0,Spring,0,True,295,1,Chilly,0
2018-03-24,10,7.2,43,1.5,0.0,0.0,Spring,0,True,851,1,Chilly,0
2018-03-24,11,9.0,56,2.0,0.0,0.0,Spring,0,True,329,1,Chilly,0
2018-03-24,12,10.6,52,3.1,0.0,0.0,Spring,0,True,182,1,Chilly,0
2018-03-24,13,12.4,50,2.5,0.0,0.0,Spring,0,True,856,1,Chilly,0
2018-03-24,14,12.7,55,3.4,0.0,0.0,Spring,0,True,886,1,Chilly,0
2018-03-24,15,12.4,58,4.1,0.0,0.0,Spring,0,True,931,1,Chilly,0
2018-03-24,16,12.3,61,3.4,0.0,0.0,Spring,0,True,1333,0,Chilly,0
2018-03-24,17,,66,4.2,0.0,0.0,Spring,0,True,271,0,,0
2018-03-24,18,9.0,76,3.0,0.0,0.0,Spring,0,True,644,0,Chilly,0
2018-03-24,19,7.7,80,2.8,0.0,0.0,Spring,0,True,463,0,Chilly,0
2018-03-24,20,7.1,83,3.3,0.0,0.0,Spring,0,True,391,0,Chilly,0
2018-03-24,21,6.7,84,2.8,0.0,0.0,Spring,0,True,373,0,Chilly,0
2018-03-24,22,6.5,85,2.3,0.0,0.0,Spring,0,True,341,0,Chilly,0
2018-03-24,23,6.4,85,2.3,0.0,0.0,Spring,0,True,523,0,Chilly,0
2018-03-25,0,6.4,84,1.4,0.0,0.0,Spring,0,True,107,0,Chilly,0
2018-03-25,1,6.4,82,1.2,0.0,0.0,Spring,0,True,230,0,Chilly,0
2018-03-25,2,6.0,82,1.3,0.0,0.0,Spring,0,True,281,0,Chilly,0
2018-03-25,3,5.5,83,0.9,0.0,0.0,Spring,0,True,126,0,Chilly,0
2018-03-25,4,5.3,82,1.0,0.0,0.0,Spring,0,True,76,0,Chilly,0
2018-03-25,5,5.0,83,0.7,0.0,0.0,Spring,0,True,9,0,Chilly,0
2018-03-25,6,4.6,84,0.7,0.0,0.0,Spring,0,True,68,0,Chilly,0
2018-03-25,7,4.7,82,1.3,0.0,0.0,Spring,0,True,5,0,Chilly,0
2018-03-25,8,5.0,79,1.1,0.0,0.0,Spring,0,True,273,0,Chilly,0
2018-03-25,9,6.3,73,1.3,0.0,0.0,Spring,0,True,254,0,Chilly,0
2018-03-25,10,8.4,65,1.8,0.0,0.0,Spring,0,True,197,0,Chilly,0
2018-03-25,11,10.7,56,2.0,0.0,0.0,Spring,0,True,339,1,Chilly,0
2018-03-25,12,12.7,45,1.3,0.0,0.0,Spring,0,True,523,1,Chilly,0
2018-03-25,13,14.6,38,1.9,0.0,0.0,Spring,0,True,1073,0,Chilly,0
2018-03-25,14,16.1,37,2.4,0.0,0.0,Spring,0,True,828,0,Nice,0
2018-03-25,15,16.7,38,3.1,0.0,0.0,Spring,0,True,779,0,Nice,0
2018-03-25,16,16.5,39,3.1,0.0,0.0,Spring,0,True,1567,0,Nice,0
2018-03-25,17,15.8,40,2.3,0.0,0.0,Spring,0,True,993,1,Nice,1
2018-03-25,18,14.4,44,2.7,0.0,0.0,Spring,0,True,1002,1,Chilly,0
2018-03-25,19,12.6,59,2.5,0.0,0.0,Spring,0,True,570,1,Chilly,0
2018-03-25,20,10.7,70,2.8,0.0,0.0,Spring,0,True,460,0,Chilly,0
2018-03-25,21,9.8,74,2.2,0.0,0.0,Spring,0,True,541,0,Chilly,0
2018-03-25,22,8.8,79,2.0,0.0,0.0,Spring,0,True,498,0,Chilly,0
2018-03-25,23,8.0,82,1.3,0.0,0.0,Spring,0,True,274,0,Chilly,0
2018-03-26,0,7.1,84,2.3,0.0,0.0,Spring,0,True,300,0,Chilly,0
2018-03-26,1,6.3,87,1.8,0.0,0.0,Spring,0,True,219,0,Chilly,0
2018-03-26,2,5.4,95,1.5,0.0,0.0,Spring,0,True,87,0,Chilly,0
2018-03-26,3,5.5,96,1.6,0.0,0.0,Spring,0,True,91,0,Chilly,0
2018-03-26,4,5.5,96,2.0,0.0,0.0,Spring,0,True,82,0,Chilly,0
2018-03-26,5,5.4,97,1.5,0.0,0.0,Spring,0,True,83,0,Chilly,0
2018-03-26,6,5.7,97,0.5,0.0,0.0,Spring,0,True,187,0,Chilly,0
2018-03-26,7,6.0,96,0.6,0.0,0.0,Spring,0,True,556,0,Chilly,0
2018-03-26,8,6.4,90,1.4,0.0,0.0,Spring,0,True,1691,0,Chilly,0
2018-03-26,9,7.6,82,0.7,0.0,0.0,Spring,0,True,920,0,Chilly,0
2018-03-26,10,10.0,70,1.0,0.0,0.0,Spring,0,True,250,0,Chilly,0
2018-03-26,11,,60,2.4,0.0,0.0,Spring,0,True,202,1,,0
2018-03-26,12,14.6,53,2.5,0.0,0.0,Spring,0,True,237,1,Chilly,0
2018-03-26,13,16.0,47,2.5,0.0,0.0,Spring,0,True,314,1,Nice,1
2018-03-26,14,17.4,39,2.9,0.0,0.0,Spring,0,True,677,0,Nice,0
2018-03-26,15,17.6,33,3.6,0.0,0.0,Spring,0,True,725,0,Nice,0
2018-03-26,16,17.7,33,3.4,0.0,0.0,Spring,0,True,731,0,Nice,0
2018-03-26,17,17.1,31,3.3,0.0,0.0,Spring,0,True,1519,0,Nice,0
2018-03-26,18,16.0,33,2.9,0.0,0.0,Spring,0,True,1755,0,Nice,0
2018-03-26,19,14.3,37,3.1,0.0,0.0,Spring,0,True,282,0,Chilly,0
2018-03-26,20,12.9,42,2.8,0.0,0.0,Spring,0,True,575,1,Chilly,0
2018-03-26,21,11.6,54,1.5,0.0,0.0,Spring,0,True,913,1,Chilly,0
2018-03-26,22,10.7,58,1.4,0.0,0.0,Spring,0,True,1013,1,Chilly,0
2018-03-26,23,9.8,62,0.6,0.0,0.0,Spring,0,True,438,0,Chilly,0
2018-03-27,0,9.0,68,1.1,0.0,0.0,Spring,0,True,347,0,Chilly,0
2018-03-27,1,8.7,70,0.9,0.0,0.0,Spring,0,True,231,0,Chilly,0
2018-03-27,2,8.3,70,0.8,0.0,0.0,Spring,0,True,149,0,Chilly,0
2018-03-27,3,8.1,71,0.9,0.0,0.0,Spring,0,True,159,0,Chilly,0
2018-03-27,4,7.8,70,0.3,0.0,0.0,Spring,0,True,55,0,Chilly,0
2018-03-27,5,8.0,63,0.8,0.0,0.0,Spring,0,True,41,0,Chilly,0
2018-03-27,6,8.1,66,0.6,0.0,0.0,Spring,0,True,208,0,Chilly,0
2018-03-27,7,8.5,67,0.7,0.0,0.0,Spring,0,True,1060,0,Chilly,0
2018-03-27,8,9.3,62,0.6,0.0,0.0,Spring,0,True,1091,0,Chilly,0
2018-03-27,9,11.6,51,0.8,0.0,0.0,Spring,0,True,444,1,Chilly,0
2018-03-27,10,13.9,40,0.8,0.0,0.0,Spring,0,True,614,1,Chilly,0
2018-03-27,11,15.8,40,1.9,0.0,0.0,Spring,0,True,909,1,Nice,1
2018-03-27,12,16.7,47,2.4,0.0,0.0,Spring,0,True,1022,1,Nice,1
2018-03-27,13,18.6,46,2.1,0.0,0.0,Spring,0,True,647,1,Nice,1
2018-03-27,14,19.4,45,2.0,0.0,0.0,Spring,0,True,1075,1,Nice,1
2018-03-27,15,19.9,45,2.7,0.0,0.0,Spring,0,True,758,1,Nice,1
2018-03-27,16,19.5,50,3.4,0.0,0.0,Spring,0,True,953,1,Nice,1
2018-03-27,17,18.4,54,3.2,0.0,0.0,Spring,0,True,797,1,Nice,1
2018-03-27,18,16.8,60,3.1,0.0,0.0,Spring,0,True,1950,1,Nice,1
2018-03-27,19,15.0,67,2.6,0.0,0.0,Spring,0,True,1573,0,Nice,0
2018-03-27,20,13.9,72,2.4,0.0,0.0,Spring,0,True,773,0,Chilly,0
2018-03-27,21,13.4,73,1.5,0.0,0.0,Spring,0,True,544,0,Chilly,0
2018-03-27,22,12.9,75,1.3,0.0,0.0,Spring,0,True,492,0,Chilly,0
2018-03-27,23,12.4,74,1.5,0.0,0.0,Spring,0,True,492,0,Chilly,0
2018-03-28,0,12.0,76,0.8,0.0,0.0,Spring,0,True,517,0,Chilly,0
2018-03-28,1,11.6,74,1.2,0.0,0.0,Spring,0,True,431,0,Chilly,0
2018-03-28,2,11.5,75,1.9,0.0,0.0,Spring,0,True,182,0,Chilly,0
2018-03-28,3,10.9,79,0.8,0.0,0.0,Spring,0,True,95,0,Chilly,0
2018-03-28,4,10.6,77,0.9,0.0,0.0,Spring,0,True,126,0,Chilly,0
2018-03-28,5,10.2,80,0.8,0.0,0.0,Spring,0,True,31,0,Chilly,0
2018-03-28,6,9.6,84,0.7,0.0,0.0,Spring,0,True,221,0,Chilly,0
2018-03-28,7,9.6,82,1.1,0.0,0.0,Spring,0,True,908,0,Chilly,0
2018-03-28,8,10.3,77,0.7,0.0,0.0,Spring,0,True,1782,0,Chilly,0
2018-03-28,9,12.4,66,1.0,0.0,0.0,Spring,0,True,777,0,Chilly,0
2018-03-28,10,14.7,62,2.9,0.0,0.0,Spring,0,True,194,0,Chilly,0
2018-03-28,11,15.6,60,3.7,0.0,0.0,Spring,0,True,1020,1,Nice,1
2018-03-28,12,16.5,57,3.8,0.0,0.0,Spring,0,True,487,1,Nice,1
2018-03-28,13,17.5,54,3.1,0.0,0.0,Spring,0,True,1301,1,Nice,1
2018-03-28,14,18.6,46,4.4,0.0,0.0,Spring,0,True,248,1,Nice,1
2018-03-28,15,18.2,45,4.1,0.0,0.0,Spring,0,True,682,1,Nice,1
2018-03-28,16,18.3,43,4.3,0.0,0.0,Spring,0,True,798,1,Nice,1
2018-03-28,17,17.6,45,4.2,0.0,0.0,Spring,0,True,510,1,Nice,1
2018-03-28,18,17.0,53,3.1,0.0,0.0,Spring,0,True,625,1,Nice,1
